timestamp,L1,F2,total_power_kw,energy_kwh,price_eur_kwh,cost_eur,flow_m3
2024-11-15 00:00:00,2.37150502204895,4515.6396484375,590.1638641357422,147.54096603393555,0.291,42.93442111587524,1128.909912109375
2024-11-15 00:15:00,2.4035890102386475,4513.74169921875,589.6710357666016,147.4177589416504,0.291,42.898567852020264,1128.4354248046875
2024-11-15 00:30:00,2.433434247970581,4541.76611328125,589.9524383544922,147.48810958862305,0.291,42.919039890289305,1135.4415283203125
2024-11-15 00:45:00,2.459946393966675,4537.18212890625,590.9725799560547,147.74314498901367,0.291,42.99325519180297,1134.2955322265625
2024-11-15 01:00:00,2.4818835258483887,4569.5703125,592.0988464355469,148.02471160888672,0.321,47.515932426452636,1142.392578125
2024-11-15 01:15:00,2.4998466968536377,4564.400390625,591.3551788330078,147.83879470825195,0.321,47.45625310134888,1141.10009765625
2024-11-15 01:30:00,2.5134294033050537,4443.82470703125,575.4544410705566,143.86361026763916,0.321,46.18021889591217,1110.9561767578125
2024-11-15 01:45:00,2.5120832920074463,5138.55322265625,607.4170227050781,151.85425567626953,0.321,48.74521607208252,1284.6383056640625
2024-11-15 02:00:00,2.503330945968628,5253.7099609375,620.2362976074219,155.05907440185547,0.297,46.05254509735107,1313.427490234375
2024-11-15 02:15:00,2.4880082607269287,5220.22900390625,616.5522155761719,154.13805389404297,0.297,45.77900200653076,1305.0572509765625
2024-11-15 02:30:00,2.4666991233825684,5193.2802734375,612.5838012695312,153.1459503173828,0.297,45.48434724426269,1298.320068359375
2024-11-15 02:45:00,2.4403226375579834,5232.42724609375,618.5039672851562,154.62599182128906,0.297,45.92391957092285,1308.1068115234375
2024-11-15 03:00:00,2.4101433753967285,5202.25732421875,616.9036560058594,154.22591400146484,0.295,45.49664463043213,1300.5643310546875
2024-11-15 03:15:00,2.3730931282043457,5212.921875,619.1074829101562,154.77687072753906,0.295,45.65917686462402,1303.23046875
2024-11-15 03:30:00,2.3314967155456543,5213.58642578125,620.3037414550781,155.07593536376953,0.295,45.74740093231201,1303.3966064453125
2024-11-15 03:45:00,2.283646821975708,5220.86279296875,625.109130859375,156.27728271484375,0.295,46.101798400878906,1305.2156982421875
2024-11-15 04:00:00,2.231344223022461,5211.02392578125,624.9578857421875,156.23947143554688,0.344,53.74637817382812,1302.7559814453125
2024-11-15 04:15:00,2.1711485385894775,5197.95703125,626.560302734375,156.64007568359375,0.344,53.88418603515625,1299.4892578125
2024-11-15 04:30:00,2.105346202850342,5133.57470703125,623.1895141601562,155.79737854003906,0.344,53.594298217773435,1283.3936767578125
2024-11-15 04:45:00,2.0314929485321045,5053.10693359375,619.9883422851562,154.99708557128906,0.344,53.31899743652343,1263.2767333984375
2024-11-15 05:00:00,1.9515455961227417,4997.63330078125,616.7812805175781,154.19532012939453,0.365,56.281291847229,1249.4083251953125
2024-11-15 05:15:00,1.8625195026397705,4918.6865234375,614.1017150878906,153.52542877197266,0.365,56.036781501770015,1229.671630859375
2024-11-15 05:30:00,1.7666064500808716,4791.79931640625,607.5408935546875,151.88522338867188,0.365,55.438106536865234,1197.9498291015625
2024-11-15 05:45:00,1.6705727577209473,4635.83251953125,600.2288818359375,150.05722045898438,0.365,54.7708854675293,1158.9581298828125
2024-11-15 06:00:00,1.5564064979553223,4911.18359375,632.8894348144531,158.22235870361328,0.851,134.6472272567749,1227.7958984375
2024-11-15 06:15:00,1.4276106357574463,4690.76318359375,632.1849975585938,158.04624938964844,0.851,134.4973582305908,1172.6907958984375
2024-11-15 06:30:00,1.2918689250946045,4227.59423828125,616.3229370117188,154.0807342529297,0.851,131.12270484924315,1056.8985595703125
2024-11-15 06:45:00,1.152574896812439,3798.004638671875,602.2201232910156,150.5550308227539,0.851,128.12233123016358,949.5011596679688
2024-11-15 07:00:00,1.0325844287872314,2945.882080078125,431.2730407714844,107.8182601928711,3.766,406.04356788635255,736.4705200195312
2024-11-15 07:15:00,0.9205604791641235,2962.071533203125,384.16943359375,96.0423583984375,3.766,361.69552172851564,740.5178833007812
2024-11-15 07:30:00,0.7292327880859375,2771.9189453125,385.5616760253906,96.39041900634766,3.766,363.00631797790527,692.979736328125
2024-11-15 07:45:00,0.5100995898246765,2578.049072265625,386.3883361816406,96.59708404541016,3.766,363.78461851501464,644.5122680664062
2024-11-15 08:00:00,0.15834851562976837,2446.438232421875,379.02911376953125,94.75727844238281,5.434,514.9110510559083,611.6095581054688
2024-11-15 08:15:00,-0.015613595955073833,2316.409912109375,367.6975402832031,91.92438507080078,5.434,499.51710847473146,579.1024780273438
2024-11-15 08:30:00,0.0757821649312973,1909.567138671875,325.50482177734375,81.37620544433594,5.434,442.1983003845215,477.39178466796875
2024-11-15 08:45:00,0.5050960779190063,1894.8553466796875,315.8251953125,78.956298828125,5.434,429.04852783203125,473.7138366699219
2024-11-15 09:00:00,0.6878635287284851,1905.3890380859375,317.5461120605469,79.38652801513672,4.147,329.215931678772,476.3472595214844
2024-11-15 09:15:00,0.8425173163414001,1983.055908203125,323.4888916015625,80.87222290039062,4.147,335.37710836791996,495.76397705078125
2024-11-15 09:30:00,0.9575483202934265,2019.067626953125,325.3023681640625,81.32559204101562,4.147,337.2572301940918,504.76690673828125
2024-11-15 09:45:00,1.0602658987045288,2019.861572265625,321.1998596191406,80.29996490478516,4.147,333.0039544601441,504.96539306640625
2024-11-15 10:00:00,1.1604547500610352,2099.453125,322.07666015625,80.5191650390625,1.127,90.74509899902344,524.86328125
2024-11-15 10:15:00,1.2588664293289185,2136.308837890625,326.7377624511719,81.68444061279297,1.127,92.05836457061767,534.0772094726562
